calibrations,residual_count,initial_soc_kwh,final_soc_kwh,calibration_seconds,day_seconds
"[{'theta': array([-2755.06951904]), 'n_active': 1, 'beta1_train': -4730.120569779381, 'beta0_train': -4748.878893561175, 'beta1_val': -4750.799999999999, 'beta0_val': -4750.799999999999, 'selected_score': -4748.878893561175, 'evaluations': 25, 'seconds': 0.0585723000112921, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-1.43331932e+03,  9.56376940e-01, -6.37135565e+03,  1.52669782e+00,
       -3.15513526e+02, -1.05888791e+00]), 'n_active': 6, 'beta1_train': -872.5777582910131, 'beta0_train': -1423.7144060913586, 'beta1_val': -601.798184535684, 'beta0_val': -1421.3125273622368, 'selected_score': -1427.11493655654, 'evaluations': 275, 'seconds': 0.38106600000173785, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1752.2031020271997,3223.4333276321886,0.43963830001302995,0.5798980999970809
"[{'theta': array([-4989.44151168]), 'n_active': 1, 'beta1_train': -4017.9922511902237, 'beta0_train': -4051.652029371466, 'beta1_val': -4053.5999999999995, 'beta0_val': -4053.5999999999995, 'selected_score': -4051.652029371466, 'evaluations': 20, 'seconds': 0.06304189999355003, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-2.59405615e+03, -4.78071557e-01, -9.56528768e+03,  1.34550308e+00,
       -5.55683033e+03,  6.68347315e-01]), 'n_active': 6, 'beta1_train': 3397.320320867166, 'beta0_train': -230.66270011180237, 'beta1_val': 2942.7819269859033, 'beta0_val': -658.9864106190124, 'selected_score': -230.66270011180237, 'evaluations': 275, 'seconds': 0.37957409999216907, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,3223.4333276321886,1851.9127472222197,0.4426159999857191,0.6086230999935651
"[{'theta': array([-9115.62369494]), 'n_active': 1, 'beta1_train': -4417.5942785086745, 'beta0_train': -4455.108625835592, 'beta1_val': -4361.3202956625, 'beta0_val': -4456.8, 'selected_score': -4455.108625835592, 'evaluations': 20, 'seconds': 0.05171709999558516, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-2.07441486e+03, -9.35710647e-01, -7.43278348e+03, -1.16101632e+00,
       -2.42788964e+02, -2.67300476e-01]), 'n_active': 6, 'beta1_train': 3342.7476948247627, 'beta0_train': -345.9518201872084, 'beta1_val': 3466.327357016221, 'beta0_val': -1070.1663138458014, 'selected_score': -346.92956134756946, 'evaluations': 275, 'seconds': 0.35324699999182485, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1851.9127472222197,2517.9890170370386,0.40496409998741,0.5457819000002928
"[{'theta': array([-5022.54961628]), 'n_active': 1, 'beta1_train': -2834.6070846076645, 'beta0_train': -2887.6377593167526, 'beta1_val': -2890.8, 'beta0_val': -2890.8, 'selected_score': -2887.6377593167526, 'evaluations': 15, 'seconds': 0.04645169999275822, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-5.22785388e+03, -1.57770002e+00, -4.96120397e+03, -1.54311301e+00,
       -4.00501151e+02,  1.38746159e+00]), 'n_active': 6, 'beta1_train': 4094.989453758532, 'beta0_train': 69.75759136017649, 'beta1_val': 3411.3229658936225, 'beta0_val': -451.551616686975, 'selected_score': 69.53279923902778, 'evaluations': 275, 'seconds': 0.4042496000038227, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2517.9890170370386,1736.6357555447064,0.45070129999658093,0.6043470000004163
"[{'theta': array([-8516.20233222]), 'n_active': 1, 'beta1_train': -1700.0126664499073, 'beta0_train': -1717.9278424743093, 'beta1_val': -1751.3683005960822, 'beta0_val': -1772.1418619129547, 'selected_score': -1717.9278424743093, 'evaluations': 20, 'seconds': 0.04462440000497736, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-1.59366513e+03,  5.93106493e-01, -2.91305198e+03, -1.41977210e+00,
       -3.55364659e+03,  1.16297891e+00]), 'n_active': 6, 'beta1_train': 1657.403262537113, 'beta0_train': -502.98719273715636, 'beta1_val': 929.2436390985232, 'beta0_val': -478.10141728570636, 'selected_score': -502.98719273715636, 'evaluations': 275, 'seconds': 0.3436541999981273, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1736.6357555447064,1811.4852118518497,0.38827860000310466,0.5056394999992335
"[{'theta': array([-5944.93460843]), 'n_active': 1, 'beta1_train': -1876.0793026617744, 'beta0_train': -1888.0417782801808, 'beta1_val': -2143.962488360518, 'beta0_val': -2143.962488360518, 'selected_score': -1888.0417782801808, 'evaluations': 20, 'seconds': 0.043076800007838756, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-9.30633286e+03, -1.16182621e+00, -7.79840152e+03, -3.02479818e-01,
       -1.12526003e+03,  1.51171064e+00]), 'n_active': 6, 'beta1_train': 711.7360166466648, 'beta0_train': -1356.1228017325914, 'beta1_val': 17.6501088992527, 'beta0_val': -1402.6935932275721, 'selected_score': -1356.1228017325914, 'evaluations': 275, 'seconds': 0.33285579999210313, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1811.4852118518497,4116.56865316246,0.3759325999999419,0.49468200000410434
"[{'theta': array([-4100.54679825]), 'n_active': 1, 'beta1_train': -3279.84138791051, 'beta0_train': -3845.0574800088643, 'beta1_val': -2602.1597599945835, 'beta0_val': -3713.5256516069144, 'selected_score': -3845.0574800088643, 'evaluations': 20, 'seconds': 0.040333700002520345, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-1.07944640e+03, -1.72664961e-01, -4.52176191e+03, -1.55267982e+00,
       -3.63262153e+02,  5.92044410e-01]), 'n_active': 6, 'beta1_train': 3655.4989572564427, 'beta0_train': 410.3862615077623, 'beta1_val': 4089.8742237737083, 'beta0_val': 689.6009328743388, 'selected_score': 408.49568943859254, 'evaluations': 275, 'seconds': 0.32622149999951944, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,4116.56865316246,1562.7450497268978,0.3665552000020398,0.5023462000099244
"[{'theta': array([-8975.43307571]), 'n_active': 1, 'beta1_train': -4017.573061322319, 'beta0_train': -4054.101187025556, 'beta1_val': -4057.2, 'beta0_val': -4057.2, 'selected_score': -4054.101187025556, 'evaluations': 20, 'seconds': 0.04593790000944864, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-1.12629935e+03,  4.01422662e-01, -5.18912143e+03,  1.00795365e+00,
       -3.93031110e+03, -1.41408455e+00]), 'n_active': 6, 'beta1_train': 3782.1198013682038, 'beta0_train': -131.59815375119717, 'beta1_val': 5932.161109897547, 'beta0_val': 4821.30492212767, 'selected_score': -134.2969037519351, 'evaluations': 275, 'seconds': 0.34871069999644533, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1562.7450497268978,1752.8455619709034,0.39464860000589397,0.5304621999966912
"[{'theta': array([-7733.00237618]), 'n_active': 1, 'beta1_train': -4342.139128749732, 'beta0_train': -4369.650077827962, 'beta1_val': -4325.6668488635, 'beta0_val': -4372.799999999999, 'selected_score': -4369.650077827962, 'evaluations': 15, 'seconds': 0.03899549999914598, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-7.36085926e+03,  1.41770044e+00, -7.81575118e+02,  8.86579517e-02,
       -1.45089712e+03, -6.50107593e-01]), 'n_active': 6, 'beta1_train': 3773.5719947938965, 'beta0_train': -206.89118859666667, 'beta1_val': 4528.749214741308, 'beta0_val': 639.8319388007284, 'selected_score': -250.05522836312437, 'evaluations': 275, 'seconds': 0.35411450000538025, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1752.8455619709034,2169.157189933292,0.3931100000045262,0.5349625999951968
"[{'theta': array([-5580.00232552]), 'n_active': 1, 'beta1_train': -4044.6786768517986, 'beta0_train': -4147.094760874914, 'beta1_val': -4103.97818, 'beta0_val': -4154.4, 'selected_score': -4147.094760874914, 'evaluations': 25, 'seconds': 0.05364430000190623, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-9.09053659e+02,  4.51935390e-01, -3.69099862e+03, -1.66821249e+00,
       -8.93327422e+03, -1.96088245e+00]), 'n_active': 6, 'beta1_train': 3308.021441473789, 'beta0_train': 1057.1166604194104, 'beta1_val': 3055.5468681311613, 'beta0_val': 2489.4572102242764, 'selected_score': 1046.3622036028485, 'evaluations': 275, 'seconds': 0.34750200000416953, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2169.157189933292,2075.0078107734525,0.40114630000607576,0.5483365000109188
"[{'theta': array([-7967.33517315]), 'n_active': 1, 'beta1_train': -1667.336376219694, 'beta0_train': -1819.0727463743526, 'beta1_val': -1591.276296266606, 'beta0_val': -1792.8039394771004, 'selected_score': -1819.0727463743526, 'evaluations': 20, 'seconds': 0.04543119999289047, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-5.13211064e+03,  5.35938815e-01, -6.45288998e+02, -8.50329455e-01,
       -1.07213249e+03,  1.68292495e+00]), 'n_active': 6, 'beta1_train': 3670.545671469765, 'beta0_train': -117.26704865258766, 'beta1_val': 8935.81359193039, 'beta0_val': 6814.91242769753, 'selected_score': -152.76336471070326, 'evaluations': 275, 'seconds': 0.34507440000015777, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2075.0078107734525,1612.8816688888892,0.39050559999304824,0.5257292000023881
"[{'theta': array([-8966.67644241]), 'n_active': 1, 'beta1_train': -1298.9894978158356, 'beta0_train': -1301.70980218548, 'beta1_val': -1240.0879941049325, 'beta0_val': -1240.0879941049325, 'selected_score': -1301.70980218548, 'evaluations': 15, 'seconds': 0.04121919999306556, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-8.09466527e+03, -1.84576476e+00, -5.05080848e+02,  1.05463091e-01,
       -6.23133488e+03,  1.04957091e-01]), 'n_active': 6, 'beta1_train': 1158.8900210359368, 'beta0_train': -528.6130383248158, 'beta1_val': 1529.925669236154, 'beta0_val': -493.5290486172841, 'selected_score': -536.3269924960197, 'evaluations': 275, 'seconds': 0.3419906999915838, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1612.8816688888892,2508.4753904689724,0.3832098999846494,0.5149116999964463
"[{'theta': array([-9584.0474343]), 'n_active': 1, 'beta1_train': -1821.484366466518, 'beta0_train': -2107.2240783996895, 'beta1_val': -1758.8992983052892, 'beta0_val': -1940.8829778506329, 'selected_score': -2107.2240783996895, 'evaluations': 15, 'seconds': 0.04263159999391064, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-2.29443414e+03,  1.62746908e+00, -2.70531231e+03, -1.64827225e+00,
       -7.74796934e+03,  2.75331951e-01]), 'n_active': 6, 'beta1_train': -2250.002101472928, 'beta0_train': -4002.39180410315, 'beta1_val': -2219.9555698873487, 'beta0_val': -4084.4424314193966, 'selected_score': -4002.39180410315, 'evaluations': 275, 'seconds': 0.3622438000020338, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2508.4753904689724,9572.336512962962,0.40487539999594446,0.5500833999976749
"[{'theta': array([-6061.02020287]), 'n_active': 1, 'beta1_train': -4411.375989522964, 'beta0_train': -4428.81398801064, 'beta1_val': -4372.873350308333, 'beta0_val': -4429.2, 'selected_score': -4428.81398801064, 'evaluations': 25, 'seconds': 0.059508499994990416, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-8.98987742e+03, -3.02047930e-01, -5.17883349e+02, -1.99633505e+00,
       -2.82237915e+03, -3.64329049e-01]), 'n_active': 6, 'beta1_train': 2453.201193248718, 'beta0_train': -1175.284830614596, 'beta1_val': 2434.256075778454, 'beta0_val': -1191.2281604485581, 'selected_score': -1208.2800116562903, 'evaluations': 275, 'seconds': 0.32758599999942817, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,9572.336512962962,3568.6915031481476,0.3870944999944186,0.5199110999965342
"[{'theta': array([-7249.87964122]), 'n_active': 1, 'beta1_train': -4580.37261643305, 'beta0_train': -4586.39445669979, 'beta1_val': -4567.472936666666, 'beta0_val': -4583.6994345679, 'selected_score': -4586.39445669979, 'evaluations': 30, 'seconds': 0.059871399993426166, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-6.43752309e+03,  9.10486713e-01, -6.70784355e+03,  1.80837833e+00,
       -2.66570539e+03,  6.71402653e-01]), 'n_active': 6, 'beta1_train': 3173.0794769155095, 'beta0_train': -1076.7877986998083, 'beta1_val': 3548.706766580453, 'beta0_val': -1087.1302486258548, 'selected_score': -1076.7877986998083, 'evaluations': 275, 'seconds': 0.32468360000348184, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,3568.6915031481476,2539.9779407407405,0.384554999996908,0.5142096999916248
"[{'theta': array([-2045.28739423]), 'n_active': 1, 'beta1_train': -3252.5528038326797, 'beta0_train': -4129.827473609104, 'beta1_val': -3490.4928394725803, 'beta0_val': -4199.23191441358, 'selected_score': -4129.827473609104, 'evaluations': 25, 'seconds': 0.04995539999799803, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-9.34613230e+03, -9.31249997e-01, -5.22690622e+02, -4.52894727e-01,
       -5.85273231e+03, -1.78059746e+00]), 'n_active': 6, 'beta1_train': 3544.8568963812154, 'beta0_train': -389.60731556559415, 'beta1_val': 8505.362545863925, 'beta0_val': 8899.935164483199, 'selected_score': -443.5283516620625, 'evaluations': 275, 'seconds': 0.32019680000666995, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2539.9779407407405,1822.014391296299,0.370152200004668,0.49700959998881444
"[{'theta': array([-97.57118487]), 'n_active': 1, 'beta1_train': -4291.90707264217, 'beta0_train': -4322.904650997436, 'beta1_val': -4324.8, 'beta0_val': -4324.8, 'selected_score': -4322.904650997436, 'evaluations': 20, 'seconds': 0.04255149999517016, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-5.41369672e+03, -1.91354667e+00, -5.56362442e+02,  1.11264396e+00,
       -6.53438325e+03,  7.77727480e-01]), 'n_active': 6, 'beta1_train': 3716.059881964788, 'beta0_train': -224.52379815957448, 'beta1_val': 2845.3174108019093, 'beta0_val': -1036.7341639803299, 'selected_score': -366.94303841072764, 'evaluations': 275, 'seconds': 0.3497142999985954, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1822.014391296299,3047.757158518518,0.39226579999376554,0.523376900004223
